starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1032	1031
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:35 2017	1486555235	0	1031	1032	1031
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1031
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1032	1031
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:26 2017	1486555226	1	1030	1032	1030
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1030	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1030	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1030	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:26 2017	1486555226	1	1031	1032	1030
Wed Feb 08 12:00:36 2017	1486555236	3	1029	1032	1029
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1030
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	0	1032	1032	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1030	1032	1030
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:35 2017	1486555235	0	1032	1032	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1032	1032	1032
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1032	1031
Wed Feb 08 12:00:36 2017	1486555236	3	1030	1033	1029
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:27 2017	1486555227	0	1032	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:27 2017	1486555227	0	1032	1033	1031
Wed Feb 08 12:00:36 2017	1486555236	3	1030	1033	1030
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	2	1031	1033	1031
Wed Feb 08 12:00:27 2017	1486555227	1	1032	1033	1031
Wed Feb 08 12:00:35 2017	1486555235	1	1031	1033	1031
Wed Feb 08 12:00:27 2017	1486555227	1	1032	1033	1031
Wed Feb 08 12:00:27 2017	1486555227	0	1032	1033	1031
Wed Feb 08 12:00:36 2017	1486555236	3	1030	1033	1030
Wed Feb 08 12:00:36 2017	1486555236	3	1030	1033	1030
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1033	1033	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1031	1033	1031
Wed Feb 08 12:00:32 2017	1486555232	0	1033	1033	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1033	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1032	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1033	1033	1032
Wed Feb 08 12:00:36 2017	1486555236	1	1032	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1032	1033	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1033	1033	1033
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1033	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1033	1032
Wed Feb 08 12:00:36 2017	1486555236	1	1032	1034	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1034	1032
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1032
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1034	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	2	1032	1034	1032
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1032	1034	1032
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1032
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:26 2017	1486555226	0	1034	1034	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:26 2017	1486555226	0	1034	1034	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	0	1034	1034	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1034	1034	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:26 2017	1486555226	0	1034	1034	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1034	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1033	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1034	1033
Wed Feb 08 12:00:36 2017	1486555236	1	1034	1034	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1034	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1034	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1034	1035	1034
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	1	1034	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1034	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1035
Wed Feb 08 12:00:36 2017	1486555236	0	1035	1035	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1034
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1035	1035
Wed Feb 08 12:00:26 2017	1486555226	1	1035	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1035	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1035	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1032
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1036
Wed Feb 08 12:00:32 2017	1486555232	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:35 2017	1486555235	1	1035	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1035
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:26 2017	1486555226	0	1036	1036	1035
Wed Feb 08 12:00:26 2017	1486555226	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1036	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1036	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1037	1037	1036
Wed Feb 08 12:00:25 2017	1486555225	21	1016	1037	1016
Wed Feb 08 12:00:26 2017	1486555226	1	1036	1038	1036
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:36 2017	1486555236	2	1036	1038	1030
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1038	1038	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1037
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1038
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1039	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1039	1040	1039
Wed Feb 08 12:00:27 2017	1486555227	0	1040	1040	1039
Wed Feb 08 12:00:25 2017	1486555225	23	1017	1040	1017
Wed Feb 08 12:00:25 2017	1486555225	23	1017	1040	1017
Wed Feb 08 12:00:25 2017	1486555225	23	1017	1040	1017
Wed Feb 08 12:00:32 2017	1486555232	2	1038	1040	1023
Wed Feb 08 12:00:25 2017	1486555225	23	1017	1040	1017
Wed Feb 08 12:00:25 2017	1486555225	23	1018	1041	1018
Wed Feb 08 12:00:25 2017	1486555225	23	1018	1041	1018
Wed Feb 08 12:00:25 2017	1486555225	23	1018	1041	1018
Wed Feb 08 12:00:25 2017	1486555225	23	1018	1041	1018
Wed Feb 08 12:00:25 2017	1486555225	23	1019	1042	1019
Wed Feb 08 12:00:25 2017	1486555225	23	1019	1042	1019
Wed Feb 08 12:00:25 2017	1486555225	23	1019	1043	1019
Wed Feb 08 12:00:36 2017	1486555236	4	1038	1043	1025
Wed Feb 08 12:00:25 2017	1486555225	23	1019	1043	1019
Wed Feb 08 12:00:25 2017	1486555225	23	1020	1043	1020
Wed Feb 08 12:00:25 2017	1486555225	23	1020	1043	1020
Wed Feb 08 12:00:25 2017	1486555225	23	1020	1043	1020
Wed Feb 08 12:00:25 2017	1486555225	24	1020	1044	1020
Wed Feb 08 12:00:25 2017	1486555225	24	1021	1045	1021
Wed Feb 08 12:00:25 2017	1486555225	24	1021	1046	1021
Wed Feb 08 12:00:25 2017	1486555225	24	1021	1046	1021
Wed Feb 08 12:00:25 2017	1486555225	20	1027	1047	1027
Wed Feb 08 12:00:25 2017	1486555225	47	1000	1047	1000
Wed Feb 08 12:00:25 2017	1486555225	26	1021	1048	1021
Wed Feb 08 12:00:25 2017	1486555225	26	1022	1048	1022
Wed Feb 08 12:00:25 2017	1486555225	26	1022	1048	1022
Wed Feb 08 12:00:25 2017	1486555225	26	1022	1048	1022
Wed Feb 08 12:00:25 2017	1486555225	47	1001	1048	1001
Wed Feb 08 12:00:25 2017	1486555225	26	1022	1048	1022
Wed Feb 08 12:00:25 2017	1486555225	47	1001	1049	1001
Wed Feb 08 12:00:25 2017	1486555225	47	1001	1049	1001
Wed Feb 08 12:00:25 2017	1486555225	26	1023	1049	1023
Wed Feb 08 12:00:25 2017	1486555225	48	1001	1049	1001
Wed Feb 08 12:00:25 2017	1486555225	48	1001	1049	1001
Wed Feb 08 12:00:25 2017	1486555225	26	1023	1049	1023
Wed Feb 08 12:00:25 2017	1486555225	26	1023	1049	1023
Wed Feb 08 12:00:25 2017	1486555225	45	1004	1049	1002
Wed Feb 08 12:00:25 2017	1486555225	26	1023	1049	1023
Wed Feb 08 12:00:25 2017	1486555225	26	1023	1050	1023
Wed Feb 08 12:00:25 2017	1486555225	48	1002	1050	1002
Wed Feb 08 12:00:25 2017	1486555225	48	1002	1050	1002
Wed Feb 08 12:00:25 2017	1486555225	26	1024	1050	1024
Wed Feb 08 12:00:25 2017	1486555225	48	1002	1050	1002
Wed Feb 08 12:00:25 2017	1486555225	48	1002	1050	1002
Wed Feb 08 12:00:25 2017	1486555225	48	1003	1050	1003
Wed Feb 08 12:00:25 2017	1486555225	47	1003	1050	1003
Wed Feb 08 12:00:25 2017	1486555225	47	1003	1050	1003
Wed Feb 08 12:00:25 2017	1486555225	45	1005	1050	1005
Wed Feb 08 12:00:25 2017	1486555225	47	1004	1051	1003
Wed Feb 08 12:00:25 2017	1486555225	46	1005	1051	1005
Wed Feb 08 12:00:25 2017	1486555225	46	1005	1051	1005
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1024
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	47	1004	1051	1004
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1051	1025
Wed Feb 08 12:00:25 2017	1486555225	47	1004	1051	1004
Wed Feb 08 12:00:25 2017	1486555225	47	1004	1052	1004
Wed Feb 08 12:00:25 2017	1486555225	46	1006	1052	1005
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1052	1025
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1052	1025
Wed Feb 08 12:00:25 2017	1486555225	47	1004	1052	1004
Wed Feb 08 12:00:25 2017	1486555225	26	1025	1052	1025
Wed Feb 08 12:00:25 2017	1486555225	47	1005	1052	1004
Wed Feb 08 12:00:26 2017	1486555226	0	1052	1052	1036
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1025
Wed Feb 08 12:00:25 2017	1486555225	47	1005	1052	1005
Wed Feb 08 12:00:25 2017	1486555225	46	1006	1052	1006
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1026
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1026
Wed Feb 08 12:00:25 2017	1486555225	46	1006	1052	1006
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1026
Wed Feb 08 12:00:25 2017	1486555225	46	1006	1052	1006
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1026
Wed Feb 08 12:00:25 2017	1486555225	26	1026	1052	1026
Wed Feb 08 12:00:25 2017	1486555225	46	1007	1052	1007
Wed Feb 08 12:00:25 2017	1486555225	46	1007	1053	1007
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:25 2017	1486555225	46	1007	1053	1007
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1049
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:25 2017	1486555225	26	1027	1053	1027
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:25 2017	1486555225	46	1007	1053	1007
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1053
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
Wed Feb 08 12:00:26 2017	1486555226	0	1053	1053	1050
